id_mzml,id_molecule,source,retention_time_exp,retention_time,rt_diff,tic,mass_exp,mass,cosine_similarity_20,scholle_similarity_20,cosine_similarity_40,scholle_similarity_40,root_similarity_20,root_similarity_40,cosine_similarity_isotopic_mod,num_isotopic_exp_peaks,num_isotopic_the_peaks,acquisition_mode,niveau_de_confiance,found_peaks_isotopic,niveau_de_confiance_1
70,751,Agilent,0.69805,,,3217.78540039062,233.983727870662,233.98505,,,,,,,0.830684248823006,1,7,Data independant,0,0,0
46,702,Agilent,23.265733333333,,,1664.72021484375,119.046844725139,119.04835,0.556870468477788,0.435131253059299,0.8822942907918442,0.73597454926232,0.6805015118021279,0.8090344229800999,0.997088790445572,1,3,Data independant,0,0,0
75,35,INERIS,6.99795,4.584,2.413950000000001,1840.48071289062,240.058765006984,240.05686,0.0920161666436496,0.0908188353950312,0.155760322953909,0.137958272470283,0.223233072064504,0.341845843090309,0.421613023368729,3,4,Data independant,0,1,0
46,702,Agilent,11.706216666667,,,2736.38940429688,119.04643556264,119.04835,0.4914599869735261,0.41768056523566,0.6969865462346079,0.399786843081732,0.539051890271247,0.701760158267809,0.997088790445572,1,3,Data independant,0,0,0
58,284,INERIS,11.186216666667,8.002,3.184216666666998,1219.45629882812,435.22795575197,435.22704,0.0889289671890309,0.0384674461700384,0.0452692678171683,0.032913122245202,0.241818166232076,0.224175108649099,0.607136210482452,3,4,Data independant,0,1,0
60,702,Agilent,7.968583333333,,,31585.03515625,119.047391836666,119.04835,0.9838171394476929,0.9935637658591479,0.6795307885297119,0.4447580203125089,0.975158480929717,0.7320069646654179,0.997088790445572,1,3,Data independant,0,0,0
60,209,INERIS,10.27015,10.417,-0.1468500000000006,14335.9189453125,499.937278325686,499.93749,1.0,1.0,0.346513271659191,0.488726174111057,1.0,0.7024475876988969,0.9970694413389369,3,4,Data independant,0,1,0
52,539,Agilent,8.271883333333,,,1846.39514160156,206.166303146102,206.16707,0.9885565701103001,0.994874046237438,0.463908645829004,0.432686981928097,0.943866979468337,0.6794207391320899,0.9882161230448341,1,3,Data independant,0,0,0
52,1292,Agilent,8.079016666667,,,1433.37475585938,308.036461917328,308.03546,0.0763782439324018,0.0512288235491748,0.652681396116835,0.325202922623451,0.2843565989395039,0.588941570075569,0.9846190955342851,1,5,Data independant,0,0,0
72,145,INERIS,15.42395,15.805,-0.3810500000000001,36047.6640625,530.468471388079,530.4699,0.999608112953269,0.9996316761885851,0.6040930099091509,0.558538220559456,0.982322678825063,0.532573207539349,0.999932441214728,4,5,Data independant,0,1,0
70,167,INERIS,9.518616666667,8.275,1.243616666667,1563.34814453125,329.130035700564,329.12969,,,,,,,0.9820877844295409,1,5,Data independant,0,0,0
42,307,Agilent,7.1894,,,20035.486328125,193.08861458448,193.08915,0.992533920959342,0.992833544480093,0.0984264571217934,0.0951502519757374,0.91751846956827,0.36090004255693,0.9879360618642821,1,3,Data independant,0,0,0
46,740,Agilent,9.867533333333,,,1054.06616210938,282.062831055066,282.06161,,,0.0266849821940636,0.00982056667166464,,0.132459567683979,0.9888758599266279,1,4,Data independant,0,0,0
60,539,Agilent,19.01365,,,955833.25,206.16715568051,206.16707,0.957907850172157,0.9815538458055021,0.0772179549570313,0.0718239272488266,0.8516885962562671,0.4118781600859029,0.9999737357996898,3,3,Data independant,0,1,0
66,504,Agilent,5.025466666667,,,1178.96899414062,184.012243496745,184.01202,0.258278559143299,0.252722307200824,0.0606186644528042,0.0412734326061666,0.396667653054361,0.241636795867155,0.997151675968668,1,3,Data independant,0,0,0
10,1105,Agilent,13.6098,,,26538.947265625,398.245028208873,398.24334,0.721015602020009,0.487618468200486,0.9620265426451491,0.931116277089297,0.811467268960463,0.899601420952922,0.909887417020629,3,4,Data independant,0,1,0
50,96,INERIS,7.262466666667,13.038,-5.775533333333001,3463.13305664062,394.073380898537,394.07407,,,0.146165203354974,0.0929913695833229,,0.298423335115226,0.97737307349525,1,4,Data independant,0,0,0
58,740,Agilent,6.287333333333,,,1381.78393554688,282.061798097837,282.06161,,,0.0263054541452283,0.009574459255131229,,0.121206345283193,0.9888758599266279,1,4,Data independant,0,0,0
75,504,Agilent,4.4906,,,14385.798828125,184.013462505805,184.01202,0.592067335516096,0.529738238702564,0.0842664290690922,0.0720460497269748,0.7223462832935459,0.43259732689705,0.997151675968668,1,3,Data independant,0,0,0
50,740,Agilent,6.285266666667,,,1222.65417480469,282.061909816116,282.06161,0.0318717045947877,0.0265264664721052,0.0262666704975318,0.00947692325768146,0.158232436602455,0.120589268265498,0.9888758599266279,1,4,Data independant,0,0,0
75,92,INERIS,7.923716666667,9.133,-1.209283333332999,1746.88647460938,295.015144198381,295.01668,0.0393111881226529,0.0352445873389268,0.359447642198737,0.348928552661765,0.17030820390497,0.398110360791525,0.8226387698987899,1,7,Data independant,0,0,0
12,782,Agilent,10.6495,,,16692.40234375,191.130874383275,191.13101,0.237170208646031,0.191602887983617,0.7901348221231741,0.830699695206983,0.537642178231683,0.805770451511893,0.990853380664638,1,3,Data independant,0,0,0
85,284,INERIS,8.62275,8.002,0.6207499999999992,1677.82104492188,435.228835214945,435.22704,0.220442420180433,0.506758062241923,0.0398893744352521,0.0466669531792852,0.307017181161628,0.2262730055704019,0.961485512989047,1,4,Data independant,0,0,0
28,654,Agilent,7.29805,,,10181.7470703125,126.066629006449,126.06539,0.396279182915586,0.544227063714259,0.299240039729414,0.3646376680261911,0.53652773931098,0.466024435237562,0.99848695627351,1,3,Data independant,0,0,0
52,142,INERIS,13.492266666667,10.175,3.317266666666999,1344.8115234375,428.234213068907,428.2324599999999,,,0.9915039500897841,0.99839270255527,,0.899809536777463,0.148153586896049,2,4,Data independant,0,1,0
42,966,Agilent,11.22685,,,29291.599609375,369.173870054736,369.17223,0.7310773998618549,0.9024210529226391,0.0615208814603755,0.148319589129022,0.8771612403460041,0.370106985549495,0.941261178308803,2,5,Data independant,0,1,0
60,702,Agilent,10.013,,,5273.45703125,119.047853320758,119.04835,0.9967751450462858,0.999130223533956,0.7718339143060771,0.4850325318311121,0.980600926991228,0.740351760414522,0.997088790445572,1,3,Data independant,0,0,0
64,92,INERIS,7.930066666667,9.133,-1.202933333332999,1733.92749023438,295.014727438879,295.01668,0.0429319109586206,0.0383162795668486,0.362642037885922,0.357270366613205,0.177978521157663,0.424121514136396,0.8226387698987899,1,7,Data independant,0,0,0
70,167,INERIS,8.901433333333,8.275,0.626433333332999,1648.84838867188,329.131041118668,329.12969,,,,,,,0.9820877844295409,1,5,Data independant,0,0,0
10,907,Agilent,6.460683333333,,,20691.087890625,324.165273141147,324.16379,0.0659125420594353,0.0530020197439242,0.0801937779843007,0.0401547084023302,0.209837228569096,0.248483411906167,0.9749850073996751,1,4,Data independant,0,0,0
44,284,INERIS,7.2606,8.002,-0.7414000000000005,2065.46484375,435.228347904301,435.22704,0.0624511240841975,0.0573976027405749,0.0361293288626696,0.0378949871323158,0.178347872052337,0.226808214724939,0.961485512989047,1,4,Data independant,0,0,0
10,907,Agilent,5.9978,,,22574.720703125,324.165007655776,324.16379,0.0506273678483832,0.0118559694599315,0.0752699823371891,0.042244150328677,0.158084540732949,0.240493661618737,0.9749850073996751,1,4,Data independant,0,0,0
40,54,INERIS,9.079466666667,10.377,-1.297533333333,189569.765625,236.095795769098,236.09496,0.973731197473319,0.9711122481559491,0.452742029909088,0.698489188759425,0.9325673200839021,0.745207612210258,0.9957356246190671,2,4,Data independant,0,1,0
46,35,INERIS,4.9686,4.584,0.3846000000000007,3130.18286132812,240.058695659219,240.05686,0.0269027945601815,0.0184404957097802,0.23306641040762,0.181116796357223,0.133527513884422,0.266652424555256,0.990500382229052,1,4,Data independant,0,0,0
85,207,INERIS,9.548516666667,10.031,-0.4824833333330005,1188.20861816406,413.975512155407,413.9737,,,,,,,0.9961746104970709,1,3,Data independant,0,0,0
38,89,INERIS,19.06595,12.995,6.070950000000002,11476.736328125,278.150052814189,278.15181,0.207151733277607,0.2935465953002069,0.177284943026261,0.174979206654594,0.586734163342531,0.538454058016144,0.991619673859101,2,4,Data independant,0,1,0
54,504,Agilent,6.484333333333,,,2913.5673828125,184.011951037272,184.01202,0.6276383095317299,0.752265378132288,0.0915758567266155,0.0868367207926843,0.632846324012292,0.4554933064436379,0.997151675968668,1,3,Data independant,0,0,0
8,89,INERIS,7.118266666667,12.995,-5.876733333332999,13794.4560546875,278.150310549981,278.15181,0.249267259542351,0.390924173411603,0.199525978953576,0.180087698356738,0.6259445652181651,0.563930284349309,0.984422300120622,1,4,Data independant,0,0,0
40,1110,Agilent,7.356483333333,,,10477.84375,292.096662848115,292.09786,0.680112817203251,0.250965685664088,0.319530286743835,0.253094665700515,0.597244047448518,0.529200213566594,0.93365994789345,1,5,Data independant,0,0,0
10,58,INERIS,13.648366666667,12.206,1.442366666666999,12135.4951171875,379.248642984268,379.24711,0.0494017750164142,0.0804480673823791,0.0873099527678924,0.0896987318134188,0.28586364677956,0.42375571513189,0.9734578258319878,1,4,Data independant,0,0,0
32,89,INERIS,11.246816666667,12.995,-1.748183333332999,10201.173828125,278.152889956803,278.15181,0.133462202638633,0.106989164922071,0.11280335075426,0.0780150432583282,0.455260646066711,0.430623588664884,0.984422300120622,1,4,Data independant,0,0,0
46,544,Agilent,4.788583333333,,,1564.34265136719,248.037782028762,248.03973,0.0264653068193818,0.0192984320224485,0.0849819339818527,0.0359125744065437,0.156720507315867,0.291433540850449,0.9904563107595842,1,3,Data independant,0,0,0
50,35,INERIS,4.88375,4.584,0.2997500000000004,1594.08068847656,240.055463762144,240.05686,0.0297360073125288,0.021243191591287,0.171409690074403,0.139615218131998,0.146565585536024,0.305825945344453,0.990500382229052,1,4,Data independant,0,0,0
42,89,INERIS,18.170166666667,12.995,5.175166666666998,12106.6025390625,278.150251800598,278.15181,0.19519034730934,0.264168907022555,0.179850586417591,0.178749400331321,0.566738705169962,0.542097425481774,0.991619673859101,2,4,Data independant,0,1,0
46,284,INERIS,11.7448,8.002,3.742799999999999,1017.79925537109,435.226563785369,435.22704,0.0491277682332733,0.0233492348735405,0.0363037186268136,0.0384248345107194,0.159498548689534,0.21338873596644,0.961485512989047,1,4,Data independant,0,0,0
83,539,Agilent,11.493266666667,,,3757.99340820312,206.167339258241,206.16707,0.9969214220115079,0.998618150059868,0.445319024146778,0.393604129403368,0.997523096137896,0.667367840968239,0.996392320801121,2,3,Data independant,0,1,0
36,89,INERIS,20.025416666667,12.995,7.030416666667,10952.7119140625,278.150327124195,278.15181,0.205575100293414,0.289485516876579,0.171928051566987,0.162189909520152,0.5797287603183651,0.523894583259503,0.919935627719093,3,4,Data independant,0,1,0
46,209,INERIS,10.124683333333,10.417,-0.2923166666670003,2860.60278320312,499.936668862639,499.93749,1.0,1.0,0.266298253161838,0.045393548532461,1.0,0.485533549780195,0.9939556887426328,1,4,Data independant,0,0,0
16,40,INERIS,12.123016666667,12.836,-0.7129833333329998,14432.0400390625,325.22353783242,325.22531,0.5404894651041671,0.401420228305308,0.31218439431181,0.287807076685276,0.719116208824966,0.6379821406855289,0.9795612283395191,1,4,Data independant,0,0,0
58,702,Agilent,11.019066666667,,,1852.0390625,119.047915200116,119.04835,0.931398422400788,0.9790170433361172,0.444204594092046,0.447350108394368,0.8722681076115401,0.672821544935035,0.997088790445572,1,3,Data independant,0,0,0
42,89,INERIS,17.154382291667,12.995,4.159382291666999,10350.908203125,278.149956778971,278.15181,0.108559683405098,0.0417711239211443,0.139706854150661,0.102095396507095,0.31158116581613,0.459714930969534,0.991619673859101,2,4,Data independant,0,1,0
46,702,Agilent,20.192566666667,,,2799.796875,119.047255114423,119.04835,0.587151176211195,0.444023546444889,0.8597662074556061,0.7448461188009899,0.6963356348864871,0.80480675840778,0.997088790445572,1,3,Data independant,0,0,0
44,702,Agilent,12.198133333333,,,6490.9853515625,119.04797360309,119.04835,0.9310358898972041,0.9796987401553179,0.64656053925425,0.447696996708068,0.87151666403705,0.6934488792202671,0.997088790445572,1,3,Data independant,0,0,0
44,740,Agilent,11.799533333333,,,1543.02844238281,282.062594859954,282.06161,,,0.0278225378941808,0.0139246599949813,,0.128184165174454,0.9888758599266279,1,4,Data independant,0,0,0
46,284,INERIS,8.903183333333,8.002,0.9011833333329999,2139.69653320312,435.228221624952,435.22704,0.0214788444390742,0.00731076284176735,0.0360123336461831,0.0402108738703155,0.0892794291288049,0.228427559746917,0.961485512989047,1,4,Data independant,0,0,0
8,188,INERIS,8.031183333333,5.807,2.224183333333,13055.818359375,151.062527728986,151.06333,0.591047607949146,0.567038572155817,0.547624200377863,0.589404017216999,0.7577113096562479,0.7022830380281461,0.9957663087563,1,3,Data independant,0,0,0
85,209,INERIS,10.255716666667,10.417,-0.1612833333329995,35464.73828125,499.937136650941,499.93749,1.0,1.0,0.613109129919074,0.9443276676118749,1.0,0.8699847588489291,0.9980567358579642,3,4,Data independant,0,1,0
81,539,Agilent,14.089033333333,,,680570.5625,206.167538411209,206.16707,0.9579373201636391,0.981566550896563,0.0285783350323644,0.0379962909062385,0.8526617356853942,0.220712136556186,0.999976870550966,3,3,Data independant,0,1,0
60,539,Agilent,11.8774,,,9423.4453125,206.16685717008,206.16707,0.987692433711649,0.9944939026643521,0.3748368384800129,0.348262138648291,0.94309932087213,0.645652993485263,0.9882161230448341,1,3,Data independant,0,0,0
32,1105,Agilent,10.809633333333,,,10132.6884765625,398.242691995599,398.24334,0.6075513195339329,0.442096538046652,0.693503403851718,0.602261643173847,0.7586834037890899,0.782274807540147,0.97969106122655,1,4,Data independant,0,0,0
50,702,Agilent,13.344433333333,,,9686.3056640625,119.047275234289,119.04835,0.9544288857750441,0.9730047896931251,0.515722062503525,0.277686203241964,0.9652493579964609,0.670568491142805,0.997088790445572,1,3,Data independant,0,0,0
46,702,Agilent,4.724283333333,,,26536.904296875,119.047029417752,119.04835,0.5622875549493249,0.4366043116697461,0.765648315505866,0.5686769877589061,0.687770768559725,0.7813593524096569,0.997088790445572,1,3,Data independant,0,0,0
85,142,INERIS,7.362633333333,10.175,-2.812366666667001,1421.732421875,428.232154252086,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0
32,89,INERIS,9.009533333333,12.995,-3.985466666667,17870.99609375,278.150491011527,278.15181,0.547487152204241,0.823047634306922,0.21377476669068,0.184643977419095,0.801153398787673,0.563315056423412,0.984422300120622,1,4,Data independant,0,0,0
44,702,Agilent,2.477416666667,,,1163.31274414062,119.047842329921,119.04835,0.580456432704326,0.439820826342436,0.8874918583667221,0.7450442543072009,0.6948498078909171,0.811793386033077,0.997088790445572,1,3,Data independant,0,0,0
75,284,INERIS,6.535066666667,8.002,-1.466933333333,1021.21228027344,435.226933046347,435.22704,0.0808008804863746,0.0635461804652302,0.0296387195022945,0.0401755321678912,0.191913926516061,0.211225851143549,0.961485512989047,1,4,Data independant,0,0,0
16,98,INERIS,14.668933333333,15.097,-0.4280666666670001,11970.8935546875,446.341186026475,446.3396099999999,0.7145283628186571,0.563646457260673,0.6384854642891391,0.3655879511705321,0.874273527561765,0.813339068783164,0.9539362450636558,1,4,Data independant,0,0,0
83,5,INERIS,6.002916666667,5.315,0.6879166666669994,4552.31298828125,219.970396885299,219.9694,,,0.495283517661226,0.339999014071469,,0.536276052504855,0.973863427315771,2,7,Data independant,0,1,0
18,1072,Agilent,10.7695,,,18547.1484375,328.145310833435,328.14568,0.9485524970408141,0.980638517478025,0.0755294021272971,0.151333075787884,0.833674655632858,0.3271063612375431,0.981607207030414,1,5,Data independant,0,0,0
44,142,INERIS,12.22385,10.175,2.04885,2453.44775390625,428.233922119307,428.2324599999999,0.119039560728197,0.198697750472881,0.00996897731578272,0.00426544993091782,0.285335060193043,0.0902253699165119,0.9580236034861881,1,4,Data independant,0,0,0
70,35,INERIS,5.44265,4.584,0.8586500000000008,2899.9990234375,240.055276182989,240.05686,0.0291518732624609,0.0199224599428732,0.120558080286879,0.0931944369530366,0.13609608679232,0.248129893472881,0.990500382229052,1,4,Data independant,0,0,0
42,782,Agilent,11.535433333333,,,208911.265625,191.131359562996,191.13101,0.252961060364415,0.225405617943659,0.90880281898103,0.931204440677626,0.585082551856307,0.8498900238779309,0.996986925867607,2,3,Data independant,0,1,0
60,96,INERIS,7.261383333333,13.038,-5.776616666667,5283.92919921875,394.072548631318,394.07407,0.323324862744279,0.3779375049726479,,,0.4651618601905421,,0.9926659395872409,2,4,Data independant,0,1,0
72,145,INERIS,16.349733333333,15.805,0.5447333333330029,63830.9453125,530.468210011391,530.4699,0.999608112953269,0.9996316761885851,0.178073808803546,0.190806939306243,0.982322678825063,0.339254114672091,0.999771511983905,4,5,Data independant,0,1,0
46,702,Agilent,22.98285,,,2470.87158203125,119.047463310069,119.04835,0.581099496984588,0.440157331360959,0.771365240812917,0.686403069209417,0.695043063595504,0.7662588971956401,0.997088790445572,1,3,Data independant,0,0,0
85,35,INERIS,4.148133333333,4.584,-0.4358666666669997,5206.33642578125,240.057096541703,240.05686,0.606155047298284,0.751328288752347,0.0967741505609034,0.079803270413683,0.53562556442316,0.27768113585987,0.9067454882834649,2,4,Data independant,0,1,0
24,89,INERIS,7.769933333333,12.995,-5.225066666666999,12830.0205078125,278.150901922296,278.15181,0.108559683405098,0.0417711239211443,0.175641853644188,0.121463280985274,0.31158116581613,0.515185182406457,0.984422300120622,1,4,Data independant,0,0,0
28,806,Agilent,6.770883333333,,,47183.77734375,225.157208322152,225.15896,,,0.1149367506066,0.0728337702508365,,0.284405347482606,0.991736770899646,1,3,Data independant,0,0,0
46,702,Agilent,14.83075,,,4468.029296875,119.046904930136,119.04835,0.5748849869798941,0.438357518313178,0.675721148492807,0.520157215810745,0.680561583861818,0.739022822212825,0.997088790445572,1,3,Data independant,0,0,0
44,35,INERIS,5.65335,4.584,1.06935,3626.07397460938,240.056347903244,240.05686,0.0277089737529815,0.0190098085789098,0.300785669525324,0.249216764449205,0.134524248726915,0.363216290282964,0.990500382229052,1,4,Data independant,0,0,0
75,284,INERIS,9.99385,8.002,1.991849999999999,1421.0654296875,435.225895331694,435.22704,0.0820640793160897,0.13222960225736,0.0289673220725793,0.0227500784443664,0.234871706640624,0.218114099612942,0.961485512989047,1,4,Data independant,0,0,0
38,89,INERIS,9.255116666667,12.995,-3.739883333332999,20878.89453125,278.152817219982,278.15181,0.108559683405098,0.0417711239211443,0.204658178501271,0.134373914673873,0.31158116581613,0.5416839324492679,0.984422300120622,1,4,Data independant,0,0,0
75,92,INERIS,7.615133333333,9.133,-1.517866666667,2019.51684570312,295.014787725617,295.01668,0.0517041894677548,0.0462147117653038,0.333202399586866,0.308809927719129,0.236476468786418,0.380662281027068,0.8226387698987899,1,7,Data independant,0,0,0
60,539,Agilent,17.663566666667,,,1012053.125,206.167307569236,206.16707,0.957889952921447,0.981546130837881,0.0631911545940741,0.0616313031345662,0.8510439517111279,0.377772028273435,0.9999285011737141,3,3,Data independant,0,1,0
66,145,INERIS,16.623516666667,15.805,0.8185166666669978,45553.640625,530.468586103268,530.4699,0.999608112953269,0.9996316761885851,0.22648811260949,0.6215356129236279,0.982322678825063,0.39107260460926,0.999619800549957,4,5,Data independant,0,1,0
79,209,INERIS,10.241233333333,10.417,-0.1757666666670001,4820.96533203125,499.937549165388,499.93749,1.0,1.0,0.494637850286101,0.817330390524508,1.0,0.8171709023776421,0.8662701043977601,2,4,Data independant,0,1,0
32,1105,Agilent,11.452533333333,,,12383.001953125,398.242210122216,398.24334,0.723622937528563,0.436280066533937,0.78914866892692,0.706380146493767,0.84075029086493,0.8457935732930749,0.97969106122655,1,4,Data independant,0,0,0
66,539,Agilent,13.164666666667,,,485421.1875,206.166925361258,206.16707,0.958117796283683,0.9816443534051479,0.188790706347174,0.152795919062302,0.8572615050119542,0.519221417950665,0.999999182861461,3,3,Data independant,0,1,0
85,142,INERIS,8.494166666667,10.175,-1.680833333333,2071.76000976562,428.232957683585,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0
68,145,INERIS,18.670833333333,15.805,2.865833333333001,62266.62109375,530.468639475147,530.4699,0.999608112953269,0.9996316761885851,0.314156175573979,0.7759512189128309,0.982322678825063,0.4444630814996579,0.999745935215933,4,5,Data independant,0,1,0
83,284,INERIS,8.304483333333,8.002,0.302483333332999,1729.35559082031,435.228946529601,435.22704,0.207620000747158,0.509377373303745,0.0264142515066557,0.0264962698244887,0.308680720515714,0.190734013252035,0.961485512989047,1,4,Data independant,0,0,0
40,89,INERIS,9.928083333333,12.995,-3.066916666667,41208.93359375,278.153198202279,278.15181,0.108559683405098,0.0417711239211443,0.203504321870198,0.131149794350699,0.31158116581613,0.536981279875698,0.991619673859101,2,4,Data independant,0,1,0
52,539,Agilent,12.952233333333,,,611093.9375,206.167165915634,206.16707,0.9589631677867,0.982011060137216,0.324672211836526,0.251353252089179,0.880410149031506,0.612462076035231,0.999953895085603,3,3,Data independant,0,1,0
72,145,INERIS,17.738383333333,15.805,1.933383333333001,58785.765625,530.4683880700251,530.4699,0.999766806722254,0.9997903253794159,0.316197686558443,0.7736839164207799,0.99214356671883,0.466890831340706,0.9990276932915041,3,5,Data independant,0,1,0
32,654,Agilent,8.14805,,,40209.29296875,126.064578854376,126.06539,0.155591069462163,0.215482939081472,0.2150757191006639,0.2662878474888911,0.5242766464407249,0.453352923724786,0.99848695627351,1,3,Data independant,0,0,0
60,539,Agilent,18.075016666667,,,988155.0625,206.167266236516,206.16707,0.957907008611268,0.981553483494073,0.09804951437707002,0.0855644253745174,0.8516592909189961,0.447150873909825,0.9999999994776508,3,3,Data independant,0,1,0
22,1058,Agilent,15.602966666667,,,67988.5390625,414.136018423935,414.13781,0.622233224533165,0.743860208562979,0.16865374225931,0.0590743185203173,0.599930376169014,0.341635279349232,0.999066432622391,3,4,Data independant,0,1,0
52,209,INERIS,10.2906,10.417,-0.1264000000000003,37733.34375,499.936794694283,499.93749,1.0,1.0,0.449697281063874,0.7999937599000171,1.0,0.7985440325271659,0.9973800805499521,3,4,Data independant,0,1,0
54,539,Agilent,12.038966666667,,,19125.03515625,206.166805974574,206.16707,0.9649570073046109,0.9845935383974971,0.375790283895207,0.349527177697587,0.903146464670526,0.6466167498800001,0.996392320801121,2,3,Data independant,0,1,0
70,702,Agilent,8.85,,,1286.6064453125,119.047735756903,119.04835,,,0.9939789641896071,0.993494990693226,,0.903147233777995,0.997088790445572,1,3,Data independant,0,0,0
22,425,Agilent,10.164033333333,,,12426.3330078125,229.109602384915,229.10942,0.366598991330388,0.468219279627129,0.430828780237145,0.301671868790203,0.438710132491386,0.4149281159064729,0.00582567988925298,2,5,Data independant,0,1,0
14,89,INERIS,14.571616666667,12.995,1.576616666667,23466.390625,278.151748834988,278.15181,0.948768891081937,0.9908671086351178,0.6203723307640401,0.851806557867118,0.9553719045866841,0.75514489648516,0.991619673859101,2,4,Data independant,0,1,0
24,353,Agilent,12.8746,,,23987.712890625,222.090291578877,222.08921,0.773253938214789,0.904398370148887,0.8885585040321091,0.8667243591775179,0.78731127923362,0.9505173092092679,0.9924643993821031,2,4,Data independant,0,1,0
75,204,INERIS,8.888066666667,9.334,-0.4459333333330004,9975.3779296875,399.942377152657,399.94388,1.0,1.0,0.8898571980768829,0.581278392145298,1.0,0.91096825383705,0.995859731523303,1,4,Data independant,0,0,0
60,142,INERIS,9.38295,10.175,-0.7920500000000015,2136.95947265625,428.23342856229,428.2324599999999,0.119039560728197,0.198697750472881,0.00996897731578272,0.00426544993091782,0.285335060193043,0.0902253699165119,0.9580236034861881,1,4,Data independant,0,0,0
46,702,Agilent,12.6577,,,3023.39965820312,119.047625130332,119.04835,0.802815927618702,0.894528592985391,0.9939789641896071,0.993494990693226,0.688960750108165,0.903147233777995,0.997088790445572,1,3,Data independant,0,0,0
70,740,Agilent,7.217033333333,,,1286.3447265625,282.062745999585,282.06161,,,0.0263662855475056,0.00953504612253198,,0.122439351846699,0.0966803532155129,2,4,Data independant,0,1,0
83,195,INERIS,0.8983,6.335,-5.4367,1232.78002929688,299.950520734614,299.95027,,,0.988846252850807,0.9838969650990941,,0.9912215909438309,0.709467697809046,2,4,Data independant,0,1,0
8,414,Agilent,12.10725,,,10530.0830078125,266.164050677422,266.1647,0.0721126213410073,0.0931371498990365,0.0729962497033612,0.0973949611193289,0.3841661599003621,0.375249397441699,0.9909522353640542,1,4,Data independant,0,0,0
24,89,INERIS,15.523366666667,12.995,2.528366666666999,11239.6826171875,278.150256296159,278.15181,0.207369764092793,0.293816762840536,0.154900058562729,0.13918775482172,0.5818793721119351,0.49688519925093,0.991619673859101,2,4,Data independant,0,1,0
10,307,Agilent,9.855183333333,,,115116.296875,193.088597465365,193.08915,0.996555844901619,0.996815033136331,0.44729451296192,0.579526943918537,0.960970296092905,0.680226766402649,0.9985737863186459,3,3,Data independant,0,1,0
72,504,Agilent,6.52625,,,1404.81896972656,184.011911768431,184.01202,0.699810138056882,0.8009617057534641,0.0768833590618604,0.0625099864972116,0.63199314737675,0.375721009358581,0.997151675968668,1,3,Data independant,0,0,0
60,142,INERIS,7.5057,10.175,-2.669300000000001,1182.36901855469,428.232231860027,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0
58,35,INERIS,7.534566666667,4.584,2.950566666667,3166.01049804688,240.055153623826,240.05686,0.125794191629159,0.136053240843124,0.218107792375223,0.199027557146315,0.317509112984643,0.3613486646919821,0.990500382229052,1,4,Data independant,0,0,0
60,702,Agilent,15.619066666667,,,4555.22119140625,119.046637022719,119.04835,0.574176323526566,0.4400670687419529,0.8360394351585959,0.6081043600814361,0.690484381970954,0.779925126827835,0.997088790445572,1,3,Data independant,0,0,0
60,702,Agilent,5.98845,,,1494.7451171875,119.04771223178,119.04835,,,0.36358895287313,0.272148690637355,,0.6265174043216519,0.997088790445572,1,3,Data independant,0,0,0
8,1103,Agilent,15.553266666667,,,32592.48828125,747.475564119599,747.47689,0.793706162312797,0.966424402948595,0.4607543705549671,0.71594106318237,0.8622097150198791,0.73595068117475,0.99536542166815,4,5,Data independant,0,1,0
70,751,Agilent,23.5853,,,2428.45434570312,233.983415160944,233.98505,,,,,,,0.9705639674833051,2,7,Data independant,0,1,0
60,539,Agilent,15.143316666667,,,1073139.25,206.167197278606,206.16707,0.957882345502114,0.9815428509698101,0.094344088795765,0.0837069701725259,0.8507549355039591,0.421981002888504,0.999940088451058,3,3,Data independant,0,1,0
77,145,INERIS,19.595283333333,15.805,3.790283333333001,58859.58203125,530.468388803375,530.4699,0.999608112953269,0.9996316761885851,0.303758464108529,0.7530704607243499,0.982322678825063,0.455766831551023,0.9998641719564891,4,5,Data independant,0,1,0
75,751,Agilent,0.736,,,2154.04833984375,233.983087504798,233.98505,,,,,,,0.129381781127477,3,7,Data independant,0,1,0
60,35,INERIS,7.467116666667,4.584,2.883116666667,1074.85974121094,240.057787831484,240.05686,0.0926775905450001,0.0911409642398193,0.259351201536979,0.22695017347716,0.222765828766877,0.39674364740795,0.990500382229052,1,4,Data independant,0,0,0
14,89,INERIS,18.801883333333,12.995,5.806883333333003,12462.060546875,278.151066769677,278.15181,0.2149764388014,0.312030788231875,0.191260530389175,0.214808296987358,0.590716299775945,0.542942304020121,0.991619673859101,2,4,Data independant,0,1,0
52,284,INERIS,7.06325,8.002,-0.9387500000000006,1527.96508789062,435.226489555782,435.22704,0.0214788444390742,0.00731076284176735,0.0241263651617306,0.0164031777556457,0.0892794291288049,0.153075420200438,0.961485512989047,1,4,Data independant,0,0,0
58,702,Agilent,5.2587,,,1513.74365234375,119.047324634991,119.04835,,,0.631091102902303,0.443684825793148,,0.727576894483614,0.997088790445572,1,3,Data independant,0,0,0
64,142,INERIS,10.925966666667,10.175,0.750966666666999,2201.09204101562,428.233429592357,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0
