id_mzml,id_molecule,source,retention_time_exp,retention_time,rt_diff,tic,mass_exp,mass,cosine_similarity_20,scholle_similarity_20,cosine_similarity_40,scholle_similarity_40,root_similarity_20,root_similarity_40,cosine_similarity_isotopic_mod,num_isotopic_exp_peaks,num_isotopic_the_peaks,acquisition_mode,niveau_de_confiance,found_peaks_isotopic,niveau_de_confiance_1,rt_diff_abs
42,89,INERIS,18.8131,12.995,5.818099999999999,10886.28125,278.149915550523,278.15181,0.19002222057415,0.2517387397115,0.169625259774686,0.158102390604004,0.5655722293269351,0.523018823852738,0.8994048312164591,3,4,Data independant,0,1,0,5.818099999999999
18,89,INERIS,17.275667708333,12.995,4.280667708333,10659.33984375,278.150577272546,278.15181,0.196817424447968,0.268159620670792,0.131532381135959,0.112386468080764,0.568839036361279,0.44565427629795,0.991619673859101,2,4,Data independant,0,1,0,4.280667708333
18,271,INERIS,7.953483333333,11.383,-3.429516666666999,14426.251953125,263.187533803273,263.18853,1.0,1.0,1.0,1.0,1.0,1.0,0.983943572692798,1,4,Data independant,0,0,0,3.429516666666999
85,145,INERIS,18.047666666667,15.805,2.242666666666999,96644.046875,530.469461048277,530.4699,0.999608112953269,0.9996316761885851,0.298179025660005,0.7436760212152641,0.982322678825063,0.453560495094154,0.9995965323502042,4,5,Data independant,0,1,0,2.242666666666999
42,54,INERIS,9.092416666667,10.377,-1.284583333333,254725.203125,236.095748519278,236.09496,0.972567979095159,0.9699645262219558,0.505004324886956,0.756706282875482,0.9316334467911379,0.793606130679553,0.995735624619066,2,4,Data independant,0,1,0,1.284583333333
60,207,INERIS,9.5501,10.031,-0.4809000000000001,1589.00390625,413.975046097266,413.9737,0.183298933940491,0.221586853140358,0.584205588004508,0.652325956441823,0.36057277030615,0.668685293289681,0.9961746104970709,1,3,Data independant,0,0,0,0.4809000000000001
85,145,INERIS,16.51755,15.805,0.7125500000000002,103580.8515625,530.4691228525701,530.4699,0.999608112953269,0.9996316761885851,0.344329842039552,0.795412070094142,0.982322678825063,0.456266440734532,0.997993663141562,4,5,Data independant,0,1,0,0.7125500000000002
28,89,INERIS,6.488,12.995,-6.507,11988.6484375,278.151662513139,278.15181,0.301877265288544,0.500300439270074,0.17169670897981,0.11668851524483,0.669699770318525,0.480990637024231,0.984422300120622,1,4,Data independant,0,0,0,6.507
52,142,INERIS,11.717866666667,10.175,1.542866666666999,2478.0400390625,428.233606211418,428.2324599999999,0.119039560728197,0.198697750472881,,,0.285335060193043,,0.9580236034861881,1,4,Data independant,0,0,0,1.542866666666999
60,142,INERIS,9.38295,10.175,-0.7920500000000015,2136.95947265625,428.23342856229,428.2324599999999,0.119039560728197,0.198697750472881,0.00996897731578272,0.00426544993091782,0.285335060193043,0.0902253699165119,0.9580236034861881,1,4,Data independant,0,0,0,0.7920500000000015
83,195,INERIS,0.8983,6.335,-5.4367,1232.78002929688,299.950520734614,299.95027,,,0.988846252850807,0.9838969650990941,,0.9912215909438309,0.709467697809046,2,4,Data independant,0,1,0,5.4367
77,142,INERIS,11.53325,10.175,1.35825,1174.26721191406,428.231790167754,428.2324599999999,0.119039560728197,0.198697750472881,,,0.285335060193043,,0.9580236034861881,1,4,Data independant,0,0,0,1.35825
18,271,INERIS,12.273883333333,11.383,0.8908833333330026,26597.265625,263.189063004399,263.18853,1.0,1.0,1.0,1.0,1.0,1.0,0.008566650493942559,2,4,Data independant,0,1,0,0.8908833333330026
1,89,INERIS,19.78615,12.995,6.79115,14107.578125,278.151690466206,278.15181,0.291358110896286,0.4796343423736439,0.197617831200253,0.212032693606174,0.6617116019844621,0.570971160187568,0.988220246034256,3,4,Data independant,0,1,0,6.79115
72,145,INERIS,16.748316666667,15.805,0.9433166666669983,61080.0,530.468372707072,530.4699,0.999608112953269,0.9996316761885851,0.429763815513984,0.8632222168265179,0.982322678825063,0.495123167557365,0.9994840362959508,4,5,Data independant,0,1,0,0.9433166666669983
83,195,INERIS,2.0941,6.335,-4.2409,3627.5048828125,299.950764029369,299.95027,1.0,1.0,0.9888517640874329,0.985239574429328,1.0,0.9951991050326491,0.704035185342754,2,4,Data independant,0,1,0,4.2409
38,168,INERIS,9.165116666667,8.275,0.8901166666669997,11753.5205078125,329.131207582015,329.12969,0.024887375619545,0.0176796629292451,0.0588845368762683,0.0460912049361741,0.252887399560209,0.348003334439804,0.9820877844295409,1,5,Data independant,0,0,0,0.8901166666669997
70,167,INERIS,8.399966666667,8.275,0.1249666666669995,1959.76708984375,329.131206809354,329.12969,0.9553875898514781,0.9875011641191271,,,0.8367448809512779,,0.00729644219266123,2,5,Data independant,0,1,0,0.1249666666669995
85,142,INERIS,10.32,10.175,0.1449999999999996,2849.00610351562,428.233161697332,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0,0.1449999999999996
32,271,INERIS,11.979716666667,11.383,0.5967166666669996,61118.7421875,263.186730516345,263.18853,1.0,1.0,1.0,1.0,1.0,1.0,0.983943572692798,1,4,Data independant,0,0,0,0.5967166666669996
83,142,INERIS,10.374616666667,10.175,0.1996166666669996,3044.40307617188,428.230582545774,428.2324599999999,0.119039560728197,0.198697750472881,,,0.285335060193043,,0.9888504401094079,2,4,Data independant,0,1,0,0.1996166666669996
16,168,INERIS,5.372516666667,8.275,-2.902483333333,11264.2998046875,329.130890954526,329.12969,0.0219558019952765,0.00619158110625473,0.120334740265893,0.106748273489145,0.188819304084215,0.516036055468126,0.9820877844295409,1,5,Data independant,0,0,0,2.902483333333
12,89,INERIS,17.6186,12.995,4.623600000000001,14311.3798828125,278.151178007376,278.15181,0.225619142186429,0.337100811677778,0.201469607184862,0.247886840786911,0.602392894140397,0.5613002837038521,0.991619673859101,2,4,Data independant,0,1,0,4.623600000000001
58,284,INERIS,9.668983333333,8.002,1.666983333332999,1217.1669921875,435.228680909141,435.22704,0.0847843502426784,0.131496616539701,0.0464736477018205,0.0386376811623834,0.209011916650371,0.259315625912853,0.961485512989047,1,4,Data independant,0,0,0,1.666983333332999
16,163,INERIS,5.385366666667,5.46,-0.07463333333299982,33432.53125,129.101209937386,129.10145,0.938957436193424,0.9200816942916791,0.152581022307448,0.154497500120732,0.9325109347357571,0.41247442735431,0.99963194183295,2,3,Data independant,0,1,0,0.07463333333299982
58,96,INERIS,7.26455,13.038,-5.77345,10712.27734375,394.072173378042,394.07407,,,,,,,0.9450816233403041,3,4,Data independant,0,1,0,5.77345
77,145,INERIS,21.189666666667,15.805,5.384666666666998,53251.2265625,530.468667484133,530.4699,0.999608112953269,0.9996316761885851,0.313935849911805,0.7374601612486641,0.982322678825063,0.452251081179026,0.99996263529193,4,5,Data independant,0,1,0,5.384666666666998
52,284,INERIS,4.91595,8.002,-3.086050000000001,1445.55786132812,435.225184901594,435.22704,0.0829229161211379,0.0639365937270876,0.0242211116563403,0.0255997918455542,0.194089154833025,0.172059519174427,0.961485512989047,1,4,Data independant,0,0,0,3.086050000000001
50,142,INERIS,12.778616666667,10.175,2.603616666666998,1031.36315917969,428.232412257626,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0,2.603616666666998
68,145,INERIS,18.670833333333,15.805,2.865833333333001,62266.62109375,530.468639475147,530.4699,0.999608112953269,0.9996316761885851,0.314156175573979,0.7759512189128309,0.982322678825063,0.4444630814996579,0.999745935215933,4,5,Data independant,0,1,0,2.865833333333001
44,284,INERIS,7.2606,8.002,-0.7414000000000005,2065.46484375,435.228347904301,435.22704,0.0624511240841975,0.0573976027405749,0.0361293288626696,0.0378949871323158,0.178347872052337,0.226808214724939,0.961485512989047,1,4,Data independant,0,0,0,0.7414000000000005
32,89,INERIS,7.71085,12.995,-5.284149999999999,14023.041015625,278.153373398017,278.15181,0.215942039614224,0.314329563864281,0.207397578688823,0.163713099176731,0.591807443864694,0.566738626824041,0.984422300120622,1,4,Data independant,0,0,0,5.284149999999999
64,209,INERIS,10.283066666667,10.417,-0.1339333333329993,12185.5517578125,499.936409454666,499.93749,1.0,1.0,0.35217544416569,0.506036343005312,1.0,0.710641273647667,0.866270104397759,2,4,Data independant,0,1,0,0.1339333333329993
52,284,INERIS,11.049216666667,8.002,3.047216666666998,2537.99243164062,435.225100602972,435.22704,0.22170159488691,0.417892914531797,0.0384144993391825,0.0419440819654492,0.357302671277935,0.223922235896645,0.961485512989047,1,4,Data independant,0,0,0,3.047216666666998
66,145,INERIS,14.887683333333,15.805,-0.9173166666669985,10350.9052734375,530.4685247808429,530.4699,0.999608112953269,0.9996316761885851,0.0835239921328249,0.0547205187172211,0.982322678825063,0.219811864164086,0.930085060819182,1,5,Data independant,0,0,0,0.9173166666669985
72,145,INERIS,17.738383333333,15.805,1.933383333333001,58785.765625,530.4683880700251,530.4699,0.999766806722254,0.9997903253794159,0.316197686558443,0.7736839164207799,0.99214356671883,0.466890831340706,0.9990276932915041,3,5,Data independant,0,1,0,1.933383333333001
36,89,INERIS,20.025416666667,12.995,7.030416666667,10952.7119140625,278.150327124195,278.15181,0.205575100293414,0.289485516876579,0.171928051566987,0.162189909520152,0.5797287603183651,0.523894583259503,0.919935627719093,3,4,Data independant,0,1,0,7.030416666667
46,35,INERIS,7.73305,4.584,3.149050000000001,8145.90380859375,240.055788802316,240.05686,0.0303212840284163,0.0200473335819472,0.390315523454032,0.331069441382786,0.150821790562352,0.492569216634102,0.990500382229052,1,4,Data independant,0,0,0,3.149050000000001
75,142,INERIS,9.273816666667,10.175,-0.9011833333329999,3085.43505859375,428.231992212847,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0,0.9011833333329999
77,142,INERIS,7.80445,10.175,-2.370550000000001,1456.45666503906,428.2341704996201,428.2324599999999,0.119039560728197,0.198697750472881,,,0.285335060193043,,0.9580236034861881,1,4,Data independant,0,0,0,2.370550000000001
46,204,INERIS,8.94175,9.334,-0.3922499999999989,7665.2802734375,399.9430727269921,399.94388,1.0,1.0,0.863992177259913,0.4877045739296211,1.0,0.847700226448177,0.995859731523303,1,4,Data independant,0,0,0,0.3922499999999989
16,188,INERIS,7.712666666667,5.807,1.905666666667,18924.3671875,151.063494822307,151.06333,0.482825063216127,0.4245510332051621,0.3095965178752439,0.363127423827824,0.7306569829295501,0.673986261972809,0.9963638424853299,2,3,Data independant,0,1,0,1.905666666667
68,145,INERIS,21.229583333333,15.805,5.424583333333,47340.48828125,530.468520633639,530.4699,0.999608112953269,0.9996316761885851,0.327455664974458,0.7556533320827951,0.982322678825063,0.454610087906232,0.9986657780821421,5,5,Data independant,0,1,0,5.424583333333
70,145,INERIS,19.393533333333,15.805,3.588533333333,63059.20703125,530.468473758426,530.4699,0.999608112953269,0.9996316761885851,0.380063416411709,0.8190258122913879,0.982322678825063,0.4802402801226471,0.999407398321999,4,5,Data independant,0,1,0,3.588533333333
83,195,INERIS,1.734066666667,6.335,-4.600933333333,3375.63305664062,299.951134183394,299.95027,1.0,1.0,0.8719524590526729,0.853061352457588,1.0,0.958651102077288,0.9917776172571079,3,4,Data independant,0,1,0,4.600933333333
36,89,INERIS,19.21535,12.995,6.220350000000002,10832.4521484375,278.150175573739,278.15181,0.204332375787617,0.2864772587886261,0.179385197103214,0.165408155618155,0.578224057364658,0.540331559587906,0.984422300120622,1,4,Data independant,0,0,0,6.220350000000002
75,92,INERIS,1.083166601563,9.133,-8.049833398436999,1570.77807617188,295.015034005079,295.01668,0.0377447235690264,0.033432428689532,0.305068449359683,0.290624110179438,0.186722743995231,0.344604646984503,0.8226387698987899,1,7,Data independant,0,0,0,8.049833398436999
18,89,INERIS,10.7052,12.995,-2.2898,24057.087890625,278.153115752723,278.15181,0.108559683405098,0.0417711239211443,0.183747750769884,0.121618618937916,0.31158116581613,0.525684497904084,0.984422300120622,1,4,Data independant,0,0,0,2.2898
68,145,INERIS,18.182233333333,15.805,2.377233333333002,65333.31640625,530.468417132475,530.4699,0.999608112953269,0.9996316761885851,0.382399701618261,0.835196718246739,0.982322678825063,0.485852085916161,0.9998190972128079,4,5,Data independant,0,1,0,2.377233333333002
60,284,INERIS,9.357233333333,8.002,1.355233333332999,1548.84753417969,435.228300327082,435.22704,0.48984804646833,0.610637728307193,0.030427565052203,0.0211442076356538,0.517424635281176,0.178847076262113,0.961485512989047,1,4,Data independant,0,0,0,1.355233333332999
34,89,INERIS,7.763833333333,12.995,-5.231166666666999,12869.71875,278.153164414945,278.15181,0.202822759856898,0.282817153502531,0.205475931830176,0.177231661295175,0.576378730011616,0.564393517163557,0.984422300120622,1,4,Data independant,0,0,0,5.231166666666999
40,54,INERIS,9.079466666667,10.377,-1.297533333333,189569.765625,236.095795769098,236.09496,0.973731197473319,0.9711122481559491,0.452742029909088,0.698489188759425,0.9325673200839021,0.745207612210258,0.9957356246190671,2,4,Data independant,0,1,0,1.297533333333
83,284,INERIS,9.718866666667001,8.002,1.716866666667,2268.6640625,435.228810100473,435.22704,0.0214788444390742,0.00731076284176735,0.031347843529287,0.0338840042355361,0.0892794291288049,0.209239169561453,0.961485512989047,1,4,Data independant,0,0,0,1.716866666667
46,284,INERIS,12.130533333333,8.002,4.128533333333001,1074.1064453125,435.228621906644,435.22704,0.0551819377764982,0.0327872311080143,0.059313680528561,0.0658366424414388,0.181078778610523,0.289238043853861,0.961485512989047,1,4,Data independant,0,0,0,4.128533333333001
75,35,INERIS,5.05635,4.584,0.4723500000000005,2663.111328125,240.056012015492,240.05686,0.039123081722843,0.035413258819308,0.130387213226677,0.103340101823012,0.154596240649084,0.2922549670205901,0.9067454882834649,2,4,Data independant,0,1,0,0.4723500000000005
44,35,INERIS,7.58205,4.584,2.99805,3671.7998046875,240.055067090441,240.05686,0.171782528331524,0.217807248154146,0.373682311710677,0.318117612885137,0.358202244852144,0.491333623222746,0.990500382229052,1,4,Data independant,0,0,0,2.99805
46,142,INERIS,10.96045,10.175,0.7854499999999991,3504.53735351562,428.234172399199,428.2324599999999,0.119039560728197,0.198697750472881,,,0.285335060193043,,0.9580236034861881,1,4,Data independant,0,0,0,0.7854499999999991
60,284,INERIS,8.752916666667,8.002,0.7509166666669991,2057.17456054688,435.227774978873,435.22704,0.0271902403710238,0.0177121878664661,0.0552666993867792,0.0518222801970211,0.129625884277534,0.298402462215542,0.961485512989047,1,4,Data independant,0,0,0,0.7509166666669991
66,145,INERIS,18.359333333333,15.805,2.554333333333002,41527.1953125,530.468282835327,530.4699,0.999608112953269,0.9996316761885851,0.1279904722255,0.111008629304059,0.982322678825063,0.296717104199128,0.999454275629206,4,5,Data independant,0,1,0,2.554333333333002
85,35,INERIS,9.779966666667,4.584,5.195966666667001,1104.30187988281,240.055059429096,240.05686,0.139194881766604,0.154494475202553,0.175155517803784,0.158704009241575,0.332650189024625,0.3555486170223621,0.419221435331129,2,4,Data independant,0,1,0,5.195966666667001
34,89,INERIS,8.4196,12.995,-4.575399999999998,10738.9990234375,278.152349469538,278.15181,0.108559683405098,0.0417711239211443,0.205867011804057,0.150810754216449,0.31158116581613,0.5627408176445811,0.984422300120622,1,4,Data independant,0,0,0,4.575399999999998
66,145,INERIS,21.4324,15.805,5.627400000000002,1013.59771728516,530.469003253035,530.4699,0.999608112953269,0.9996316761885851,0.0592726480403901,0.0153718104189179,0.982322678825063,0.133973719269079,0.979406453728333,2,5,Data independant,0,1,0,5.627400000000002
34,98,INERIS,14.6686,15.097,-0.4284000000000017,22618.537109375,446.339241862771,446.3396099999999,0.70136240326397,0.576102784099876,0.6132728716600351,0.3593769268370209,0.88285882521289,0.8102981918053359,0.984605297082001,2,4,Data independant,0,1,0,0.4284000000000017
83,142,INERIS,10.631783333333,10.175,0.456783333333,3047.66943359375,428.234222170814,428.2324599999999,0.119039560728197,0.198697750472881,,,0.285335060193043,,0.9580236034861881,1,4,Data independant,0,0,0,0.456783333333
60,145,INERIS,17.457833333333,15.805,1.652833333333003,57746.0390625,530.468738257948,530.4699,0.9997238554627059,0.999747385757675,0.519028786168555,0.892308144209014,0.9910010378807309,0.529622424134498,0.9993192769342281,3,5,Data independant,0,1,0,1.652833333333003
60,142,INERIS,12.75175,10.175,2.576749999999999,1981.69396972656,428.233291006524,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0,2.576749999999999
4,89,INERIS,19.132,12.995,6.137000000000002,15035.796875,278.151276198412,278.15181,0.312367937912275,0.520664880988883,0.31060277441359,0.451673646003495,0.6864112030604361,0.6694908754731259,0.991619673859101,2,4,Data independant,0,1,0,6.137000000000002
36,54,INERIS,9.096083333333,10.377,-1.280916666667,35262.8125,236.096772023458,236.09496,0.9714772802442192,0.971984699906497,0.0921112041711294,0.150148809134921,0.9106357006096479,0.418373501472913,0.995735624619066,2,4,Data independant,0,1,0,1.280916666667
16,40,INERIS,12.123016666667,12.836,-0.7129833333329998,14432.0400390625,325.22353783242,325.22531,0.5404894651041671,0.401420228305308,0.31218439431181,0.287807076685276,0.719116208824966,0.6379821406855289,0.9795612283395191,1,4,Data independant,0,0,0,0.7129833333329998
72,145,INERIS,19.075616666667,15.805,3.270616666666999,55487.76953125,530.468232576718,530.4699,0.999608112953269,0.9996316761885851,0.342439227868549,0.790951513080772,0.982322678825063,0.470330416359323,0.99930521860467,4,5,Data independant,0,1,0,3.270616666666999
64,284,INERIS,11.9289,8.002,3.9269,1000.0048828125,435.228382591554,435.22704,0.0409048124988834,0.0190921369801602,0.0396407338942828,0.0286773539131413,0.161743541328129,0.225344117439453,0.961485512989047,1,4,Data independant,0,0,0,3.9269
42,89,INERIS,16.2929,12.995,3.2979,11321.4775390625,278.150301496317,278.15181,0.188146984694848,0.246773203610464,0.143892800584992,0.110703334001767,0.557338917258639,0.472272189965028,0.991619673859101,2,4,Data independant,0,1,0,3.2979
40,89,INERIS,17.5143,12.995,4.519299999999999,11331.828125,278.151553173442,278.15181,0.108559683405098,0.0417711239211443,0.165048644878303,0.152221779011959,0.31158116581613,0.518052403156399,0.991619673859101,2,4,Data independant,0,1,0,4.519299999999999
18,40,INERIS,12.106716666667,12.836,-0.7292833333329991,12306.5029296875,325.223726368574,325.22531,0.519258269162258,0.419624755179804,0.297614457499611,0.273391761871284,0.7109381950822009,0.627630931398678,0.9795612283395191,1,4,Data independant,0,0,0,0.7292833333329991
52,284,INERIS,12.772233333333,8.002,4.770233333333,1044.67724609375,435.226856556035,435.22704,0.0214788444390742,0.00731076284176735,0.0314203891282993,0.0217276066935982,0.0892794291288049,0.189484596642417,0.961485512989047,1,4,Data independant,0,0,0,4.770233333333
46,35,INERIS,5.8558,4.584,1.271800000000001,2425.84033203125,240.054880101495,240.05686,0.0800112297691653,0.0524474658364782,0.241925151525752,0.189659363338338,0.236097602481746,0.306099502229939,0.990500382229052,1,4,Data independant,0,0,0,1.271800000000001
75,284,INERIS,9.685266666667,8.002,1.683266666666999,1634.06799316406,435.225797739362,435.22704,0.0282797691152843,0.0290418449992402,0.0374622641331683,0.030189975430977,0.124463085991687,0.221473271746781,0.987604488212104,2,4,Data independant,0,1,0,1.683266666666999
16,188,INERIS,7.095483333333,5.807,1.288483333333,30269.490234375,151.062853706156,151.06333,0.8038097415711759,0.78506221590322,0.362338313749425,0.40005723756201,0.8273356699152459,0.6646999077391651,0.9963638424853299,2,3,Data independant,0,1,0,1.288483333333
75,284,INERIS,8.43805,8.002,0.4360499999999998,1700.083984375,435.227999630092,435.22704,0.0804321795131026,0.0644052140548089,0.0366104814989821,0.0406424901296675,0.201365805863038,0.251565044536973,0.961485512989047,1,4,Data independant,0,0,0,0.4360499999999998
18,40,INERIS,11.785283333333,12.836,-1.050716666666997,12725.09765625,325.227160054059,325.22531,0.6070923192133809,0.451029851032378,0.364471583610995,0.341330526816584,0.746864039483049,0.6690901444090489,0.9795612283395191,1,4,Data independant,0,0,0,1.050716666666997
60,145,INERIS,16.32625,15.805,0.521250000000002,72823.2421875,530.468394867812,530.4699,0.999608112953269,0.9996316761885851,0.380318459098819,0.347534241326605,0.982322678825063,0.4181013262597779,0.999675961189612,4,5,Data independant,0,1,0,0.521250000000002
52,284,INERIS,7.06325,8.002,-0.9387500000000006,1527.96508789062,435.226489555782,435.22704,0.0214788444390742,0.00731076284176735,0.0241263651617306,0.0164031777556457,0.0892794291288049,0.153075420200438,0.961485512989047,1,4,Data independant,0,0,0,0.9387500000000006
75,142,INERIS,6.959383333333,10.175,-3.215616666667001,1491.375,428.23193658678,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0,3.215616666667001
85,284,INERIS,9.291366666667,8.002,1.289366666667,1565.51806640625,435.228411356562,435.22704,0.0214788444390742,0.00731076284176735,0.0408225506013081,0.0519739503587673,0.0892794291288049,0.246388725315725,0.961485512989047,1,4,Data independant,0,0,0,1.289366666667
64,145,INERIS,16.776466666667,15.805,0.9714666666669984,66392.59375,530.468205602445,530.4699,0.999608112953269,0.9996316761885851,0.371628309549431,0.8252102663518851,0.982322678825063,0.451703139956469,0.998546726948663,4,5,Data independant,0,1,0,0.9714666666669984
34,89,INERIS,9.8854,12.995,-3.109599999999999,19020.490234375,278.153397894646,278.15181,0.167872200079378,0.19579413869761,0.18228126462002,0.128906777550662,0.526903909130569,0.5241902571164739,0.128592364484322,2,4,Data independant,0,1,0,3.109599999999999
44,35,INERIS,6.090516666667,4.584,1.506516666667,1628.55834960938,240.058698762486,240.05686,0.0284956451026744,0.0195022234177316,0.280080835171383,0.229066307672042,0.135267610786548,0.353486155446964,0.990500382229052,1,4,Data independant,0,0,0,1.506516666667
14,89,INERIS,9.852733333333,12.995,-3.142266666667,18697.080078125,278.150576964582,278.15181,0.758301908086995,0.9400670007811651,0.248091434091285,0.319881754014103,0.879418940237755,0.622066072820265,0.991619673859101,2,4,Data independant,0,1,0,3.142266666667
40,58,INERIS,10.802433333333,12.206,-1.403566666666999,11857.1875,379.248921722782,379.24711,0.0453914537375945,0.0149084512457528,0.0911812592346696,0.0907178959154549,0.25023532591751,0.414702837041619,0.9734578258319878,1,4,Data independant,0,0,0,1.403566666666999
42,89,INERIS,18.170166666667,12.995,5.175166666666998,12106.6025390625,278.150251800598,278.15181,0.19519034730934,0.264168907022555,0.179850586417591,0.178749400331321,0.566738705169962,0.542097425481774,0.991619673859101,2,4,Data independant,0,1,0,5.175166666666998
36,89,INERIS,16.88805,12.995,3.893050000000001,10368.375,278.151786353811,278.15181,0.175913337618585,0.216465029885333,0.162339455379086,0.154769209039702,0.545256374605307,0.5126187069864879,0.991619673859101,2,4,Data independant,0,1,0,3.893050000000001
50,142,INERIS,10.618483333333,10.175,0.4434833333329991,2370.30883789062,428.233453136067,428.2324599999999,,,,,,,0.148153586896049,2,4,Data independant,0,1,0,0.4434833333329991
40,89,INERIS,18.311483333333,12.995,5.316483333333002,11239.3330078125,278.150054711148,278.15181,0.207022169624484,0.292980420935671,0.137819846531599,0.0678370471295381,0.581464873952496,0.419125923918365,0.991619673859101,2,4,Data independant,0,1,0,5.316483333333002
1,89,INERIS,14.5786,12.995,1.583600000000001,28833.5078125,278.152103795944,278.15181,0.9743534302148191,0.995444110413602,0.7989076473996508,0.9186298265598101,0.970304563090242,0.822528351271182,0.9978073336853441,3,4,Data independant,0,1,0,1.583600000000001
36,89,INERIS,18.32815,12.995,5.333150000000002,11346.4697265625,278.149992461126,278.15181,0.210765611916125,0.301979879009573,0.164213495168182,0.144033767671567,0.585878687680995,0.517850561642508,0.941595105970792,3,4,Data independant,0,1,0,5.333150000000002
18,89,INERIS,9.329366666667,12.995,-3.665633333333,11225.3388671875,278.150098884898,278.15181,0.427613100308042,0.700528768347889,0.0701491458485043,0.0742337314321975,0.7465825959695309,0.418021029294334,0.991619673859101,2,4,Data independant,0,1,0,3.665633333333
64,142,INERIS,10.925966666667,10.175,0.750966666666999,2201.09204101562,428.233429592357,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0,0.750966666666999
60,209,INERIS,10.27015,10.417,-0.1468500000000006,14335.9189453125,499.937278325686,499.93749,1.0,1.0,0.346513271659191,0.488726174111057,1.0,0.7024475876988969,0.9970694413389369,3,4,Data independant,0,1,0,0.1468500000000006
42,89,INERIS,17.462984375,12.995,4.467984375000002,12493.8447265625,278.150250988387,278.15181,0.18819862629352,0.2468998395774311,0.166347769339504,0.160116140040905,0.557409751479106,0.519545044054306,0.991619673859101,2,4,Data independant,0,1,0,4.467984375000002
44,284,INERIS,9.086433333333,8.002,1.084433333332999,2670.00561523438,435.2286687942579,435.22704,0.133731842849911,0.4306260822069339,0.04994160766967501,0.0580641753148631,0.278110219493108,0.237061581150902,0.961485512989047,1,4,Data independant,0,0,0,1.084433333332999
75,142,INERIS,10.675333333333,10.175,0.5003333333329998,2933.3564453125,428.234063343698,428.2324599999999,0.119039560728197,0.198697750472881,,,0.285335060193043,,0.9888504401094079,2,4,Data independant,0,1,0,0.5003333333329998
12,89,INERIS,10.8938,12.995,-2.101199999999999,11210.69140625,278.151158889309,278.15181,0.180237968569117,0.227034485665965,0.198787335297236,0.159547836779671,0.5461236406444651,0.5502816157157869,0.984422300120622,1,4,Data independant,0,0,0,2.101199999999999
70,207,INERIS,9.5829,10.031,-0.4481000000000002,1214.92004394531,413.974294294378,413.9737,,,0.8565345606199058,0.761600565903881,,0.77446256716895,0.9961746104970709,1,3,Data independant,0,0,0,0.4481000000000002
16,58,INERIS,10.772933333333,12.206,-1.433066666666999,14381.27734375,379.246509903458,379.24711,0.0559226866965195,0.0240346481616529,0.0778254881009199,0.0900479415167271,0.283770599600748,0.421827362555682,0.0158975202336807,2,4,Data independant,0,1,0,1.433066666666999
42,89,INERIS,19.546,12.995,6.551,12209.091796875,278.150937903762,278.15181,0.195711891305235,0.265449563986855,0.173240795393464,0.160826706671546,0.56741472521312,0.5285909398520929,0.128592364484322,2,4,Data independant,0,1,0,6.551
10,243,INERIS,7.990783333333,7.872999999999999,0.1177833333330005,12070.9296875,272.118535134003,272.11946,0.454738186384393,0.5840839578371559,0.169462569475479,0.150003014562456,0.521984697514031,0.466097429010771,0.9873282337851229,1,4,Data independant,0,0,0,0.1177833333330005
34,89,INERIS,14.5786,12.995,1.583600000000001,20911.123046875,278.152447027686,278.15181,0.8227251125999191,0.9611522794961129,0.453699762564989,0.7240328768150309,0.902553003377351,0.702910103898122,0.991619673859101,2,4,Data independant,0,1,0,1.583600000000001
42,89,INERIS,7.9995,12.995,-4.995499999999999,23488.921875,278.153023011975,278.15181,0.333972211731676,0.559532364155084,0.199391297397357,0.169950613194827,0.6922413112005881,0.5620324533185861,0.991619673859101,2,4,Data independant,0,1,0,4.995499999999999
85,35,INERIS,3.4538,4.584,-1.130199999999999,4711.01025390625,240.057123630783,240.05686,0.916600141422243,0.9360791856753091,0.119919185394389,0.112995723896701,0.8267849351568539,0.3459911807020969,0.990500382229052,1,4,Data independant,0,0,0,1.130199999999999
75,142,INERIS,10.39245,10.175,0.2174499999999995,2387.54833984375,428.2319729850309,428.2324599999999,,,,,,,0.9580236034861881,1,4,Data independant,0,0,0,0.2174499999999995
58,35,INERIS,9.810416666667,4.584,5.226416666667001,1540.44445800781,240.0555411388,240.05686,0.144398256334855,0.162498072141386,0.189323169821556,0.165178704015913,0.328222666458743,0.353769577877685,0.990500382229052,1,4,Data independant,0,0,0,5.226416666667001
34,89,INERIS,9.268216666667,12.995,-3.726783333333,14970.5126953125,278.151017655301,278.15181,0.7118762512835419,0.9215492201987371,0.0833860693076579,0.0520491130777788,0.862974233215643,0.340187853156021,0.984422300120622,1,4,Data independant,0,0,0,3.726783333333
85,145,INERIS,18.742,15.805,2.937000000000001,91826.125,530.469614824154,530.4699,0.999608112953269,0.9996316761885851,0.297023931346239,0.7604400078895059,0.982322678825063,0.439933742439635,0.99983337960684,4,5,Data independant,0,1,0,2.937000000000001
