id;2378-TCDD_A;12378-PeCDD_A;123478-HxCDD_A;123678-HxCDD_A;123789-HxCDD_A;1234678-HpCDD_A;OCDD_A;2378-TCDF_A;12378-PeCDF_A;23478-PeCDF_A;123478-HxCDF_A;123678-HxCDF_A;234678-HxCDF_A;123789-HxCDF_A;1234678-HpCDF_A;1234789-HpCDF_A;OCDF_A;2378-TCDD_C;12378-PeCDD_C;123478-HxCDD_C;123678-HxCDD_C;123789-HxCDD_C;1234678-HpCDD_C;OCDD_C;2378-TCDF_C;12378-PeCDF_C;23478-PeCDF_C;123478-HxCDF_C;123678-HxCDF_C;234678-HxCDF_C;123789-HxCDF_C;1234678-HpCDF_C;1234789-HpCDF_C;OCDF_C;label
Arkadelphia, AR_10;0.0;0.00331390874459513;0.00611615222017047;0.0132920823626721;0.0119883873000084;0.215352200912857;0.680321353851272;0.00309942987897034;0.00207890299067796;0.00285411091540693;0.0;0.00341624179774202;0.0047339550894294;0.0;0.0307475779963383;0.00232282013101045;0.0203628758088503;0.0;0.146814060404945;0.0350560028256849;0.076186343977567;0.0687139436586467;0.435673974016726;1.0;0.0327119396441823;0.0443096597194233;0.0608324121088166;0.0;0.052755769158957;0.0731047322446193;0.0;0.69715847663915;0.0526667090407852;1.0;bdf
Arkadelphia, AR_10;0.00070968273198836;0.00514097551856691;0.00569435907555461;0.0102101379014803;0.00872318360308129;0.141370490312424;0.671982950710867;0.00538809718476154;0.0047544518896579;0.00680957479935387;0.00934204384387568;0.00937161395985561;0.0110359889394114;0.000874430509451449;0.0616177809291723;0.00550848979193545;0.0414657482985624;0.0210262828008839;0.0679356927408902;0.0383597506985997;0.0687800574748551;0.0587632679766898;0.415998011210538;1.0;0.0280144959433399;0.033464654743523;0.0479298297467826;0.0587095318464334;0.0588953635225462;0.0693550313960484;0.00549530773994257;0.612106588139429;0.0547209399867586;1.0;bdf
Arkadelphia, AR_10;0.000713890526586843;0.00442909579622545;0.00526494262009861;0.0087451589314326;0.0093281695244651;0.156728715681445;0.68899359279876;0.00396209241305724;0.0028258166589673;0.00404835418581146;0.0053036116934767;0.00554752428804933;0.00587769865537619;0.000413461596370068;0.0319941936909637;0.00303998381642986;0.0627836971224842;0.024215518166321;0.0712167591217771;0.0370766040244998;0.0615848677237762;0.0656905255551526;0.388807308376499;1.0;0.0370689894995944;0.028540527526895;0.0408880610538255;0.0561857944341311;0.0587697737468341;0.0622675994177563;0.00438016008763036;0.551194014478499;0.0523726554859514;1.0;bdf
Arkadelphia, AR_10;0.000959945794091664;0.00541616473666487;0.0054538096682384;0.0100464914916623;0.00779720674441726;0.138872157827456;0.672267918965384;0.00591025448305077;0.00476678964364148;0.0073501731702916;0.0103994127368541;0.00927477036323163;0.0117028685432443;0.000974062639535073;0.0522088164438552;0.00577379159440673;0.0508253651539746;0.0136701735974353;0.0602680909450511;0.0396117433918169;0.0729690009670508;0.0566321473467489;0.446407502701133;1.0;0.0222198634374889;0.0284302994743042;0.043838230767773;0.0689719742692506;0.0615130141511751;0.07761687784355;0.00646027088362053;0.54328665146354;0.0600822641698242;1.0;bdf
Arkadelphia, AR_10;0.00029934147791909;0.00214110689356956;0.00461125646327515;0.00869837415058107;0.00893074234093588;0.167028759212737;0.755575744590742;0.00133568030983035;0.00126142731722368;0.00234552101632673;0.00291042613935908;0.0026699046798265;0.00371090252319975;0.00134965734421631;0.017230479837759;0.00286208889646847;0.0170385868060308;0.025051785053007;0.153101380489581;0.0399318163509755;0.075324780111314;0.0773370047570164;0.467293731990252;1.0;0.0235993208730245;0.0448767753349728;0.083444696540123;0.0989829367010406;0.0908028560997173;0.126206958008734;0.04590154193024;0.547350797346395;0.0909183408882956;1.0;bdf
Arkadelphia, AR_10;0.000401329495379609;0.00383670997450708;0.00820390457250806;0.0127228746882591;0.0136415543862295;0.204451838581995;0.683187577809436;0.00148273006160231;0.00173447310963273;0.00301653842354524;0.00428255055902463;0.0034507039689292;0.00527711801737234;0.00188260017821691;0.024169521579168;0.00342443512862527;0.024833539465569;0.0313104861819238;0.0897024703099586;0.0417995791546837;0.0648241094111637;0.0695048592192244;0.429357319967978;1.0;0.0220053930439109;0.12552809465602;0.218314321889077;0.106455533173315;0.0857775117357392;0.131178465826642;0.0467976274797101;0.569867868693522;0.0807411740375906;1.0;bdf
Arkadelphia, AR_10;0.000416330201598103;0.00335454968475761;0.00690737147755025;0.0123810831111056;0.013367909351867;0.199389602152635;0.682683837664278;0.00208494867368669;0.00194809557843173;0.00324449011766224;0.00465753955538048;0.00399676993810947;0.00601205543823527;0.000845851064251116;0.0273627872450246;0.00357508103018753;0.0277716977152394;0.0204951298520207;0.0964366549286705;0.0407001879981395;0.0729528463729456;0.0787675059219541;0.43214681032841;1.0;0.0244636189480321;0.0455882778693773;0.0759258009032119;0.0901381709216037;0.0773501819001103;0.116352351759584;0.0163699023695053;0.584319213905994;0.0763441428134941;1.0;bdf
Arkadelphia, AR_10;0.000223686933522575;0.00215614020752998;0.0049900686372737;0.00797704602229914;0.0090441840555765;0.173507057916411;0.726604953734072;0.000762721984191791;0.000893065872612403;0.00186938365057808;0.00315432211919126;0.00332250778409603;0.00566365222035204;0.0;0.0263807622530253;0.00378754114327483;0.0296629054659938;0.0598829358751927;0.352149430168245;0.0433258860158769;0.069260086749901;0.0785254304062242;0.430185185916276;1.0;0.0454773365487532;0.118871725907085;0.248824714661499;0.092610423934941;0.0975483298107695;0.166283979038055;0.0;0.802327365418243;0.115191815829674;1.0;bdf
Arkadelphia, AR_10;0.000517200564423898;0.00369781575331529;0.00612394638556306;0.00888608909863825;0.00978249528545483;0.174334735344538;0.7208272516563;0.00246876321783099;0.002123214900239;0.00398221996777698;0.00471370536648228;0.00407197277746842;0.00564993936083816;0.000323671069751466;0.0261859431298046;0.00334104833474516;0.0229699877868291;0.0199166180425183;0.0623805287964317;0.0471489097024285;0.0684149380385059;0.0753164639007425;0.422832653111481;1.0;0.0258897582261112;0.0371311410996981;0.0696417359810907;0.0941987557010183;0.0813743624311837;0.112908469282275;0.00646824730366189;0.55448519951081;0.0707464246478813;1.0;bdf
Arkadelphia, AR_10;0.000798207673491169;0.00526188779643446;0.00658414236919409;0.0108750440876903;0.0112391638672251;0.153951270765213;0.556889074872474;0.00627713941690381;0.0113462579180006;0.0182888083857295;0.0272390153506889;0.0248858020445642;0.0217872141117345;0.00243317687954104;0.0768535481630472;0.0119345612482271;0.0533556850498413;0.0182715565073191;0.0595036251172234;0.0384644260352145;0.0635317867514246;0.0656589671103131;0.426990098991189;1.0;0.0252039652099321;0.0477949137407957;0.0770396747134686;0.113720908008019;0.103896413603074;0.0909600343423905;0.0101583365082441;0.584481728813749;0.090763968062978;1.0;bdf
Arkadelphia, AR_10;0.000764727402627991;0.00514617812271638;0.00761207735923251;0.0123828244562468;0.0148135270345448;0.192394535312261;0.674602624440857;0.00186648947413032;0.00231977977557075;0.00459689693362124;0.00634926390994637;0.0050416547119108;0.0074392937632199;0.00111349429149698;0.0288655263580079;0.00450410574281032;0.030187000910799;0.0244576340843214;0.0738433755239207;0.0414847796293598;0.0674846982648427;0.0807316945900847;0.398716676242991;1.0;0.0183509327491042;0.0320385346272555;0.0634878548113531;0.087653684748366;0.0696017080083344;0.102701906791156;0.0153721563602175;0.502282765982239;0.0783749675206473;1.0;bdf
Bay St. Louis, MS_18;0.00031557290577509;0.00256339059478225;0.00508075387315053;0.00995152691836991;0.00952013364106586;0.182234779650078;0.552041401700173;0.00312083253471597;0.0038702053746007;0.00651722730274526;0.00989527130956307;0.00852317595630164;0.0132654936820858;0.00384373214715492;0.0840555059313761;0.01221558954243;0.0929854069356319;0.0263342872548822;0.079188506002486;0.0424068638389914;0.0830611081649746;0.0794604543194175;0.422395056593901;1.0;0.0253963435524093;0.0535071848863649;0.0901033543395445;0.121678559665439;0.10480640112774;0.163120960910616;0.0472649790767797;0.631830547048554;0.0918224515764066;1.0;bdf
Bay St. Louis, MS_18;0.000408221159822741;0.00257732850340069;0.00591920680543945;0.0107936442040765;0.010129419945733;0.173334855533786;0.688627581199854;0.0;0.00258078800512093;0.00377085646978485;0.00578774575445885;0.00524806354365551;0.00836853375957977;0.00178856219751709;0.0357712439263613;0.00423442964993719;0.0406595193414715;0.0539798720241543;0.101845522859745;0.0350012273906359;0.0638245642665045;0.0598968987753627;0.419385619818574;1.0;0.0;0.0680532749302597;0.0994344097816717;0.101962457338064;0.0924549000386173;0.147428083859064;0.0315090200049505;0.637248859677996;0.0754344878630463;1.0;bdf
Bay St. Louis, MS_18;0.000399354846118677;0.00304238795357474;0.00480661945703666;0.00879243490423999;0.008143414234025;0.1597971741197;0.726350791541735;0.00167198771537139;0.00183714276146428;0.0032644358772668;0.00527667612998255;0.00474972658138565;0.00632284221319291;0.000563405177598077;0.0352282895713498;0.00374443499342311;0.026008881922535;0.018575135532618;0.0720800889799603;0.0398572796018802;0.0729083172678863;0.0675265310558971;0.438333333304832;1.0;0.0197126781120372;0.0413270377604107;0.0734343936661277;0.0917781108420178;0.0826127891720981;0.109974252575726;0.00979940052502976;0.611263394076325;0.0649715348326028;1.0;bdf
Bay St. Louis, MS_18;0.000430096079251498;0.00248811281779678;0.00445226493902176;0.00825448238448254;0.00847303283671385;0.155697582213049;0.651448457121169;0.0032222181743705;0.00330347411075686;0.00584202164734931;0.00973249985193754;0.00743491819787781;0.0112245269648747;0.00212386206737133;0.0538096425627534;0.00790844417318389;0.06415436385804;0.0122413174675724;0.0479248745322548;0.0356633861157866;0.0661197831880241;0.0678704088292327;0.423375238058654;1.0;0.0211727883611718;0.0324279722166392;0.057347177340477;0.0952596432021571;0.0727714015455204;0.109863287958241;0.0207879112074285;0.544437829633906;0.0800164427111339;1.0;bdf
Bay St. Louis, MS_18;0.000463750682559639;0.00207803268722409;0.00462423874505697;0.0104255449548566;0.00956375213477804;0.153694178558768;0.726620236825871;0.00244574780458547;0.00181709395094361;0.00270984560375819;0.00438162258379651;0.0036158653289162;0.00535271903936778;0.000684253389231377;0.0312772666689523;0.00372959165245804;0.0365162593888762;0.0262086696252776;0.0818668326546113;0.035687815729464;0.0804597140720471;0.0738087807929609;0.418340971845186;1.0;0.0340460338314475;0.0521619268638496;0.0777894660439302;0.122550318935546;0.101132728986144;0.149711074585185;0.0191379949959943;0.649488323081449;0.0774468643239241;1.0;bdf
Bay St. Louis, MS_18;0.000798328436118984;0.00583305408339324;0.0109170592561934;0.0118599409937901;0.197259400866571;0.645560242653352;0.00654267935737325;0.00426103697102677;0.00722437956746685;0.00479325593229473;0.0076202584844029;0.00761040257814112;0.00879311137581841;0.000638991281031565;0.0362894482611334;0.00447129631232202;0.0395271135895703;;;;;;;;;;;;;;;;;;bdf
Bay St. Louis, MS_18;0.000843584693146148;0.00458554064995402;0.00579674252732345;0.00911690613375592;0.00944582676746854;0.13180430383938;0.665596062234353;0.0229702694446853;0.00634623347004911;0.0114696561067012;0.0112374768264512;0.00965091846084011;0.0102158880268119;0.0;0.0451356507391305;0.0073368650384055;0.0484480750415445;0.015621640988903;0.0478845920898936;0.0354338158918691;0.0557290188281176;0.0577396158355012;0.384852662030958;1.0;0.0569438715390694;0.0291208693608921;0.0526306444088354;0.0901947385889474;0.077460632948296;0.0819952169212384;0.0;0.554214577582198;0.0900883778443523;1.0;bdf
Bay St. Louis, MS_18;0.000296670633164579;0.00167737350552288;0.00265424334918368;0.00577210506517526;0.00512687463776695;0.14882939182548;0.755776899174814;0.00161984422003496;0.00115284177826413;0.00176197539865578;0.0025786656585991;0.00206879825829745;0.00241961410198703;0.00019063626314874;0.0196784000072599;0.00157472321046996;0.0468209429121751;0.0157882098483376;0.048307452382051;0.031740250634541;0.0690245909493991;0.0613087289169029;0.429066666661172;1.0;0.0274779946492266;0.0214143530765267;0.0327291775943289;0.0560747663467475;0.0449873672322492;0.0526160865274514;0.0041455098599677;0.374139446994032;0.0299397344762043;1.0;bdf
Bay St. Louis, MS_18;0.00115798095209215;0.00508100705127654;0.00523930459169968;0.0103822541569856;0.00924147946703741;0.14408173663981;0.61795575918082;0.012823821718374;0.00596196729277376;0.0110309299635204;0.0122715009382529;0.00983509525847863;0.0129408242534187;0.000855150863135712;0.0866455374066608;0.00879755808791824;0.0456980921777462;0.029090123257214;0.0818141519992564;0.0345042492813647;0.0683739376600936;0.0608611898159995;0.447645980291334;1.0;0.0468674342773029;0.0471255456935246;0.0871924598895442;0.10079425646146;0.080782385039455;0.106291868059578;0.00702394074252591;0.755000149843392;0.0766589702532517;1.0;bdf
Bay St. Louis, MS_18;0.000964435425260123;0.00416608936424482;0.00554482451374947;0.0101007631244571;0.0101007631244571;0.150249530672985;0.602514052286363;0.0103670016400501;0.0048547777586693;0.00962941229006221;0.0117579620261088;0.0102053568295152;0.016167197784147;0.00341084133975371;0.0667701736548472;0.00858075856023221;0.0746160596050972;0.0453645134697476;0.0960508596827003;0.0353922452736448;0.0644724977436725;0.0644724977436725;0.437569476017598;1.0;0.0401118422534932;0.0366782291026549;0.0727509697983852;0.102733304072855;0.0891676656218582;0.141258293084863;0.0298016781924535;0.670170558839039;0.0861248585229076;1.0;bdf
Bay St. Louis, MS_18;0.000341234901539238;0.00208863969808641;0.00312644950218036;0.00549881869789964;0.00502738287949368;0.121824114840689;0.756792825935013;0.0020170291947038;0.00166819924042574;0.0026468761271408;0.00417348187069749;0.0039423752437061;0.00473822834470113;0.000605976764642796;0.0391861357740612;0.0035832377172153;0.042738993267804;0.0152182328484204;0.0603874205822344;0.039065889372461;0.0687093275556046;0.0628186008654025;0.453239762376331;1.0;0.0265772656451255;0.0402339456798925;0.0638378604546112;0.0646150227937169;0.0610369648475032;0.0733585869018119;0.00938190309026387;0.643778966233331;0.0588680927014015;1.0;bdf
Bay St. Louis, MS_18;0.000699687762917722;0.00445771305369653;0.00655947635204878;0.0129399807523383;0.0115394480790505;0.213532439632773;0.659949818421123;0.00288515130662571;0.00271967939275554;0.00454179901543116;0.00575525971153111;0.00556510201173413;0.00756002213926624;0.00109118891054939;0.0357577475822086;0.00386332559945215;0.0205821602764978;0.0303801708100529;0.085837579283341;0.0396817248436368;0.0782807541543866;0.0698081948839246;0.443550739114237;1.0;0.0270330830047045;0.0478543262863865;0.0799155711480466;0.096590430934817;0.0933990173254253;0.126879729657624;0.0183134058902824;0.657281822002988;0.0710138042996346;1.0;bdf
Bay St. Louis, MS_18;0.000443447729309463;0.00318217869589177;0.0062910009892836;0.011453526786731;0.011439186438815;0.209305949124728;0.643424177628973;0.00748483508108438;0.00458339630250955;0.00980438660343716;0.0082266723880147;0.00612443231572113;0.00852257998374683;0.00100161825347715;0.0308998679581255;0.00422819687760242;0.0335845468425495;0.0304643540780563;0.0923467223540517;0.0419944994150138;0.0764560560019863;0.0763603294660675;0.430576648589886;1.0;0.0850108843775845;0.0581009180076959;0.124284226055285;0.131141991720383;0.0976300275686764;0.135859076543894;0.0159668705047563;0.574711995118911;0.0786409659282521;1.0;bdf
Bay St. Louis, MS_18;0.000486190715257961;0.00399535604192573;0.00446897286139049;0.00930678005812188;0.00899767173409229;0.158939307916433;0.649651388621083;0.00576303651532555;0.00395239522260778;0.00772561240408894;0.00902491517917329;0.00710739575962611;0.0111540952168665;0.00179701956837909;0.0502222436620001;0.00669874407981465;0.060708874443813;0.0497320469981221;0.22375447455634;0.0343347985060574;0.0715033248012124;0.0691284676805095;0.428644901563041;1.0;0.0276305543772104;0.0478631610867615;0.0935564917383986;0.126514784278783;0.099634248462311;0.156362461272033;0.025191321860053;0.70753742136306;0.0943727672642645;1.0;bdf
Bay St. Louis, MS_18;0.000379343334544036;0.00272989970446364;0.00471581597093574;0.00856022050893867;0.00885428510887514;0.164102750098852;0.722957819367628;0.00240544842839395;0.00233977400135114;0.00371697654475352;0.00531178689417296;0.00471875661613993;0.00632434933243598;0.000651843197343578;0.0273656516839275;0.00373069956021804;0.0311345796470268;0.0171816729010795;0.0671877638800981;0.0408359009634637;0.0741259453470717;0.0766723536365121;0.449436241670794;1.0;0.0248869237119505;0.0386270956037229;0.0613631950214335;0.0924538925071273;0.0821319502547219;0.110077969054065;0.0113456059325002;0.551063913791996;0.075125340502791;1.0;bdf
Beltsville, MD_13;0.000460881548049127;0.00450173628000768;0.0149744666445622;0.00663280461216298;0.0149502692325163;0.213660773347591;0.677940587614281;0.00184578763245034;0.00196914920466139;0.00317551457161827;0.00439917995623197;0.0038400388263991;0.0051106290992246;0.00133345831568175;0.0214105259451425;0.00315425703209234;0.0206399401373274;0.075501055834789;0.114260377005721;0.0866056305793606;0.0383611810411069;0.0864656835496355;0.474685479271664;1.0;0.0373688861192359;0.0542447320479813;0.0874768334690585;0.0905283340293369;0.0790220725272711;0.105168859377813;0.0274405141451933;0.540048827416513;0.0795614650437032;1.0;bdf
Beltsville, MD_13;0.000626784168646911;0.00524421092718118;0.00745750604709315;0.0155362520774062;0.0148067546777734;0.184445247850292;0.630083539130317;0.00426055663029909;0.00483277439236892;0.010540945671576;0.0110833999408036;0.00972653476438463;0.0136232180961579;0.000224101602157114;0.0427424200123451;0.00629381179009646;0.0384719422211014;0.0230022916778836;0.0864391698499201;0.0373209305002628;0.0777508432918334;0.074100089061144;0.475254470159231;1.0;0.028049771494431;0.0552329943927147;0.120470757768331;0.112198147922166;0.0984624927452901;0.137908931130553;0.00226859852055428;0.65482156346236;0.0964223288091422;1.0;bdf
Beltsville, MD_13;0.000699093683836089;0.00554492872455636;0.00647914104990567;0.0116711071644642;0.0103520517394568;0.181025413324512;0.608084551578016;0.00616944482471967;0.00511055699705447;0.00967914560469029;0.0119130573398086;0.0115014573956249;0.0147276494971507;0.00135036662619666;0.0694920754359673;0.00669319579214063;0.0395067632218994;0.0547334641261314;0.124176090387666;0.0453520251258886;0.0816942155283722;0.0724612270324289;0.491348379569338;1.0;0.0325808207008715;0.0491214822266405;0.0930336906650083;0.0854373530166051;0.0824854651233663;0.105622876924145;0.00968447870713094;0.653173375907001;0.0629110191878985;1.0;bdf
Beltsville, MD_13;0.000717762363884926;0.00499816522238255;0.00642533740201862;0.0122097558872245;0.0113566822335472;0.177129162132691;0.600028175958034;0.00514851110228599;0.00597764078426089;0.0104228672735317;0.0135138671806121;0.0135517320677988;0.017607729782032;0.000900961600937981;0.0696958948229505;0.0076553894271895;0.0426603647586176;0.0250583203986475;0.0797944687701539;0.0430931138495101;0.0818877465263678;0.0761663971590358;0.478529296370536;1.0;0.0299903664931133;0.0466674201892089;0.0813712874669498;0.0838524660979724;0.0840874146975617;0.10925455644024;0.00559039474700571;0.618628444268459;0.0679500803259931;1.0;bdf
Chiricahua, AZ_27;0.0;0.0;0.00534481551455788;0.00796227658997907;0.0;0.0874451781729816;0.660729092847801;0.00592425348253419;0.00677342976639588;0.00855170484292523;0.0134769273743977;0.0118584972500382;0.021049581901643;0.0;0.0911116217224769;0.0102001058876363;0.0695725146466334;;;;;;;;;;;;;;;;;;bdf
Beltsville, MD_13;0.000710370744767807;0.00514115775753662;0.0071598949563499;0.0134595857903029;0.0126595825802941;0.175172609389099;0.581942134878877;0.00489500292298984;0.00575119365074364;0.010446864670036;0.0141110934221066;0.0134408566183261;0.0168375257686541;0.00124281435303396;0.0686424159573479;0.00886960081482387;0.0595172957247108;0.018174972641746;0.0727716866501324;0.0407892631007015;0.0766780224254869;0.0721204777110198;0.471859459541722;1.0;0.0248908178083555;0.0352518634559674;0.0640339152626972;0.0886788963129199;0.0844669009522736;0.105812721745958;0.00781026684836831;0.613073972759265;0.0792180947085502;1.0;bdf
Beltsville, MD_13;0.00191803822952009;0.0085955744823566;0.00815853526958915;0.0166674068124053;0.0136863764281488;0.151883110327487;0.554213657231067;0.0109739136911643;0.010248569576783;0.0130336372161421;0.0178304950431445;0.0228691342444944;0.0201256558217033;0.0038177490089924;0.093532735985003;0.00714841076288551;0.0452969998691134;;;;;;;;;;;;;;;;;;bdf
Beltsville, MD_13;0.00117589558478202;0.00575413321852362;0.00758651038699306;0.0155490548654404;0.012713920115642;0.18787907753499;0.540922789470066;0.00918352808312836;0.008164538811177;0.0125696384476419;0.0147167300001324;0.0155310196550103;0.0209046099810162;0.00523832626013267;0.0833082343318426;0.00837284546786598;0.0504291477856151;0.0403340551045137;0.102728809444012;0.0356861081736702;0.073141039242203;0.0598048780551437;0.432873962858035;1.0;0.0289452217925379;0.0491061743276722;0.0756009458857274;0.0767451046801648;0.0809914790311936;0.109013787796383;0.0273169309472362;0.678221928576739;0.0681642990808238;1.0;bdf
Beltsville, MD_13;0.00159934852135826;0.00808202897055176;0.00616262733235471;0.0142666656877304;0.0117942782923157;0.163686535029806;0.610079013691388;0.00759140313592093;0.00913114291022763;0.0101701692138413;0.013545858385013;0.0164400922915374;0.0154918546930257;0.00116191202960178;0.0678099929973477;0.00584074010281639;0.0371463367151633;0.0546297456180532;0.136135440295726;0.0367245223560063;0.0850183622566269;0.0702848336366316;0.445394612028919;1.0;0.0360055500316985;0.045214903618741;0.0503598755720995;0.0505819787017514;0.0613894206265597;0.0578485793857281;0.00433872906863182;0.679448303812504;0.0585235417444076;1.0;bdf
Beltsville, MD_13;0.00114133202237315;0.00630595485138644;0.00673042348422217;0.0150610020967059;0.0124149440436791;0.183881948843558;0.586411812481532;0.0058005623446895;0.00611738695216151;0.00692509884495437;0.0140418193210726;0.016669554987207;0.0135868133783299;0.000603111905037044;0.0779984013614598;0.00539594296590099;0.0409138901157313;0.0628072091820114;0.193614926618982;0.0401479133698025;0.0898409749191056;0.0740568701397515;0.475926266283898;1.0;0.0345209861090911;0.0529207806306687;0.0599081993154013;0.0477045136767482;0.0566317651359566;0.046158714181522;0.00204896242179048;0.65515826184458;0.0453239624510942;1.0;bdf
Beltsville, MD_13;0.0021818561451266;0.0118843303070283;0.00805094477310242;0.0155820022980919;0.014659150223926;0.146804468104554;0.574172669394127;0.0130994884645461;0.0108967533142716;0.014126735568212;0.017327487211937;0.0215888923683167;0.0184048439272059;0.00112746633439239;0.0759745276158554;0.00689007203348159;0.0472283119158251;0.0495589491032884;0.1043561161809;0.0402047774389141;0.0778133439121859;0.0732048087282357;0.484512710254581;1.0;0.0377007018556603;0.0206693069362721;0.0267960396134235;0.0485881395529281;0.0605375783779127;0.0516091637666239;0.00316153698032721;0.6172269906349;0.0559758455884891;1.0;bdf
Beltsville, MD_13;0.00304747942639351;0.013801517212532;0.00944116155601763;0.016901712510792;0.0144918441001686;0.159294812216257;0.55483454755379;0.0142132030631598;0.0128526315233247;0.013299461291457;0.0186915418600073;0.0240735813130336;0.0193216220413295;0.000968967924645449;0.0765585070747107;0.00549500203120726;0.0427124073011744;0.0264251975244074;0.103524892683825;0.0376491551266416;0.0674000961056659;0.0577901017116474;0.421775715781429;1.0;0.0268796019688182;0.0211657709734315;0.0219016122304719;0.0431759800969096;0.0556080646218271;0.0446314153719648;0.00223823909992941;0.62101405002763;0.0445734066232504;1.0;bdf
Beltsville, MD_13;0.00217542215122068;0.0120273557448514;0.0109927037467379;0.0228968866334881;0.0176623560384124;0.167100719407589;0.496501574997015;0.0105025389420518;0.012197902778542;0.0135010084383284;0.0229322593509477;0.0316446861105606;0.0238405802167713;0.00332693045121316;0.109210108264242;0.00565773989857604;0.037829226829452;0.137271314099273;0.230113842300536;0.0412233160750873;0.0858647350619106;0.0662349229431627;0.471657139978662;1.0;0.0381361957782597;0.0551880038758963;0.061083755097123;0.0432295015553874;0.0596532590400732;0.0449417732369951;0.00627158200656934;0.705063636937243;0.0365265334238394;1.0;bdf
Beltsville, MD_13;0.00226853281435297;0.0127321227914962;0.0111861649100987;0.0235559428085829;0.00634456038474655;0.166663141888013;0.491160617547057;0.0089070578304026;0.0135688998103337;0.0178564127279424;0.0225690111930498;0.0293823640906349;0.0252027087025847;0.00463082413012073;0.112907796599559;0.00796171833290531;0.0431021234381186;0.0844952081307024;0.166569829103912;0.0395488815491907;0.0832824475057677;0.0224313041292197;0.394807111955356;1.0;0.0249586655981987;0.046476026743651;0.0611615626240746;0.0461271359782338;0.0600524450175323;0.0515099559036928;0.0094645996013838;0.598475450182017;0.0422016291789589;1.0;bdf
Beltsville, MD_13;0.00302063563291196;0.0129665186011503;0.00939466535799733;0.0201507829011231;0.0151050217035799;0.144905707701655;0.515534104943775;0.017939460084296;0.0132771546116379;0.0146902258426075;0.0213029936303729;0.0271027615279067;0.0232092110498793;0.00114852364926262;0.107603576838456;0.00679066912118438;0.0458579868022039;0.026980964296772;0.132370377345196;0.0386576040901572;0.0829173746817082;0.0621548428324968;0.433445000583195;1.0;0.0316878304242572;0.0531399183756766;0.0587955345125047;0.0462445673467073;0.0588347113324041;0.0503825866956943;0.00249321668912697;0.666731396356365;0.0420762249581952;1.0;bdf
Beltsville, MD_13;0.00317145793685003;0.0179203797722655;0.0118402509216283;0.0283078846727017;0.0208502431869812;0.165461519732296;0.444402530342217;0.0136363154721292;0.0166255178921622;0.0176205058674826;0.0244921746689014;0.0327614889870599;0.0228984985134773;0.00110412935815955;0.12653089337983;0.00690239793353945;0.045473811362319;0.07806875679862;0.176208883402315;0.0378787365215676;0.0905611639565429;0.0667030515922256;0.428384877310822;1.0;0.0295094221987721;0.0425243586776354;0.0450693155215005;0.0370760689814045;0.0495940945235894;0.0346635740571564;0.00167142268095517;0.67588709086608;0.0368703763538249;1.0;bdf
Beltsville, MD_13;0.00290231156156828;0.0216415796090118;0.0142155823944287;0.0293255817232489;0.0223143395219948;0.178737346809095;0.412596544914345;0.00594222572877423;0.0151911329409537;0.0149363734024598;0.0284837393602362;0.0430144447020283;0.0312072324435014;0.000534183700123946;0.148583877734135;0.00472327434472198;0.0256502291093734;0.101262526170715;0.135221726253656;0.0408065733347084;0.0841806172951263;0.06405447957424;0.457840439640541;1.0;0.0455855918709909;0.0283642260178881;0.0278885500325523;0.0314287985558942;0.047461897486008;0.0344338855776428;0.000589415304314823;0.648816904874648;0.020624984944193;1.0;bdf
Beltsville, MD_13;0.00297949236129249;0.0188041073769537;0.0121317547709605;0.024994880397886;0.0211602467255267;0.165409083810231;0.473264457037404;0.0125098172460341;0.0144541385430252;0.0158111127842674;0.0254517058887647;0.0337870833089895;0.0241284872279831;0.000902399122921271;0.10283974425866;0.00707966991245978;0.0442918192266415;0.0474144105674896;0.116782200363446;0.0401797692531753;0.0827818024562875;0.0700816861883047;0.450745078784721;1.0;0.0314057150607035;0.0199162790661098;0.0217860465097839;0.0400353982284159;0.0531469026541432;0.0379539823005725;0.00141946902911032;0.619798730611728;0.0426680410042261;1.0;bdf
Beltsville, MD_13;0.00103395179948938;0.00592172393825005;0.00847074943574322;0.0158445603178888;0.0139564112275595;0.174957823091454;0.5665765148592;0.0145005198820654;0.0102799228270094;0.0214905960777599;0.016088270606358;0.0139142585544966;0.0182811786859585;0.00549341400880752;0.0613975501146692;0.00779436859648016;0.0439981859768098;0.0498097705819162;0.101065061365428;0.0440380052433283;0.082373210971527;0.0725570406112936;0.48631162715729;1.0;0.048052021020699;0.0623957840176595;0.130440920018926;0.116661455165414;0.100896963398532;0.132562968377722;0.039834590539538;0.651007952751499;0.0826449253025291;1.0;bdf
Beltsville, MD_13;0.000908406213412326;0.00618757837110859;0.00860431948642734;0.0159707226781011;0.0147503335167714;0.193271183804701;0.573065605537321;0.0087575566975568;0.0073273427256501;0.0127562466694291;0.0134863769120179;0.0131889164425117;0.0183954761979143;0.00228002948525974;0.0674163605354679;0.00757272257515649;0.0360608221511922;0.0295849303020266;0.0735708288973303;0.0437153186793414;0.0811412491730318;0.0749409097755355;0.457244406550804;1.0;0.0377726083658782;0.0506132953249452;0.0881132088523104;0.0991506422729708;0.0969637393860971;0.135241903132265;0.0167625737690427;0.670688753400749;0.0753369037343595;1.0;bdf
